9.6980114
9.7620722
9.8271754
9.8870045
9.9505494
10.0128446
10.0730949
10.1379952
10.1938201
10.2577349
10.315236
10.3790348
10.4361798
10.4731184
10.5280191
10.5683963
10.6206219
10.650484
10.687635
10.719778
10.761518
10.789204
10.833912
10.860458
10.904908
10.942486
10.979517
11.014085
11.040553
11.069921
11.119904
11.141226
11.194406
11.260357
11.295121
