11103.978060529704,12871.884531195792,17733.410062277464,21390.147785875266,18294.983554119135,24362.101170607915,26808.858040809253,26198.267529735655,34514.05444843036,25991.82553458586,34153.78644771293,36403.766946033014,49967.72085701393,56373.37796972385,49949.823879026735,35612.67621602481,37842.90726666215,50116.450387142344,56794.51069091605,45434.915934538956,60889.729574645185,65135.00012280551,54670.35510959911,51634.31119940066,76737.75958044766,79337.72396451834,88380.50848227934,92271.54232838113,108106.06585265226,94171.57779089629,76366.29674935905,100701.95888314123,115471.81374743248,107641.92849851078,157759.79197162116
29756.787187504957,20438.516439267176,23717.32022986908,19423.32639638855,19117.355474817152,21534.061950839,19182.674697631486,25501.983789416445,19991.549572522123,23269.973440422338,23386.967567081814,29594.789335016787,38709.12725878661,43671.47879492306,42252.20563488719,67420.9726490951,65333.212773245665,43550.61922316742,38233.515480270195,38269.77035213685,36697.88366259271,27970.030722417432,29248.88945537037,37580.834516904084,46249.39859782079,58817.665629196366,60777.222190940054,53219.275993955904,64878.04297922338,61973.83986073677,70836.6533511292,53192.14652523832,90604.07171046904,96780.94770252175,103379.77615560744
9352.866218216099,10888.236832181703,12743.021032332304,10029.606509221494,13258.999647759876,10885.2839781859,13667.551305599323,15924.585592560794,22907.786723753594,21311.02326219675,28003.117230484582,22033.96198961484,19567.132467695505,21306.617221556953,20968.29776110439,17673.33060480127,18541.73608856776,16022.717353212176,21557.38624638768,20387.503385848075,24150.691946390365,21002.397741793626,23047.849267116333,18257.18133674498,20664.795455532116,26618.32319465803,31250.130630452397,25964.835029663234,39604.323930289735,34206.90609715149,31650.68080094974,32470.754430857334,30012.403942725537,35154.73423843951,32173.09550978003
18345.617083296678,21357.24161716403,30877.37489854254,35642.33165723453,30484.869858176306,38355.1233200059,48570.53924583642,47464.31120971154,38880.824681300866,40003.32707630303,38969.62577478557,53163.219156174884,41553.516230034315,51627.66396606556,47801.13063240939,67420.9726490951,61992.56849900495,90027.7344467775,93038.24279578513,95669.10930728645,141193.99416650063,107613.84473741175,86439.019534772,143364.96457583527,116605.90842955897,105209.3907394286,119214.32635589354,108618.31473698496,122303.4892103161,110383.92458884163,106726.15998167692,113927.01089047884,105750.98055870051,119047.68184344363,103820.92254864558
20117.462718959756,21448.37810879731,22093.840673628074,21573.09110677986,13202.660716007798,18293.241923428996,13247.770905970392,14136.068838958197,11579.690091402326,14717.63236355391,14854.74743984957,17362.554413182042,17443.63510555029,15180.848792705212,19981.03988655452,14245.862120809707,12642.592908425271,18281.993421307823,18157.758280662296,18020.84959172009,23309.4689091758,21092.020029183794,21017.909820683355,19682.371509812463,24429.562385913945,26618.32319465803,21217.211200436293,31089.807480182833,30420.605256390732,47806.05958391487,59665.620602609204,51121.197706531326,38249.790023362344,63420.42281225896,46586.4053326737
13182.945836280984,12871.884531195792,17188.752296136336,18987.784631449096,16171.23689311697,21442.561379240615,28133.476597138277,28851.12481552786,25478.55129665328,28260.449902145392,28767.689718917125,43403.97396494106,35149.827892411085,66928.01303568257,49737.58164406876,54114.79934365183,50612.507516639256,40225.48993221459,43624.61516826549,51621.16591849541,48872.55951009142,57085.661979988465,68113.13284473986,83751.40519709724,54211.58110398204,63951.40236160898,60777.222190940054,97658.81738398659,80145.30939471991,79320.59698203033,58908.270663985735,90156.4957602175,83330.7761474399,65709.22316663162,71395.23619138908
34583.85731089481,36715.156725315734,46719.96576288022,51609.83372211643,46126.07388871918,51516.46331736302,67591.60855239641,66617.08606939923,52000.656756334014,31971.85655055377,44087.454000710095,61178.2767452334,38544.64796647562,41971.20152977037,35740.84435886065,31344.87416719322,33166.30703142273,29821.493463333063,35465.046725519824,34899.16012541292,38022.28557300434,37408.15630796139,44824.90881384671,43863.48235073476,52546.545526539376,71029.51376082776,58910.53180513575,48739.08565509205,84464.16527405019,73264.39743526228,80481.50988147518,81518.75719058423,86706.55332338094,65989.62024106199,57549.236960964365
24957.602884740845,16474.783030913386,16898.461564022073,19589.448102023274,21812.98960212533,19470.920566458488,21701.909410934433,28851.12481552786,24591.07592521573,35510.48672827931,31412.070995623682,39750.07110372763,47818.257735495215,33544.640724623816,35740.84435886065,28706.14976153406,37682.108637320845,30204.89134599948,32757.258230762796,28492.673346809417,31042.482364549418,34552.00963361106,45016.18749113578,37262.142928625966,42718.21505302383,42446.044354876285,49832.00561266238,58858.3976972739,42878.1062452076,34061.55723228581,37576.552151475924,31206.558963595966,30012.403942725537,33642.48185837697,34832.59580276504
15717.94036335355,14235.79116214494,16379.448114586314,17241.860230835,26007.485274579514,28800.45300617697,28133.476597138277,23255.89643191665,38008.97489314394,35359.59880751483,32545.711486151376,33481.43297574264,35601.72912286452,39825.113068453444,42252.20563488719,43620.07294400501,52887.574061229294,47756.79960132711,61227.99782279677,53712.36873406506,45141.09524966152,31508.841201888077,45016.18749113578,42335.61839024042,35981.49674773927,30242.57555760184,28864.154803726542,32211.81769743831,26775.017919668622,33015.40245391701,26887.336084330553,35606.82580222516,33051.483697645555,27002.816536983784,44963.69582713036
20203.308775563615,18717.928509767487,24783.429862247292,23257.12748024745,21999.549358355966,18872.897509235165,17642.774115556476,19755.944816471805,25013.514465361153,23171.096792080807,23386.967567081814,29594.789335016787,32883.50480305895,37099.03540601176,35893.35914617576,46561.68203817738,36061.13610810018,34026.45976282739,47837.94217942131,53712.36873406506,41340.95526192041,44601.50085221155,42714.40157541257,44050.65838984711,42175.982571039174,43419.67163324775,58660.21454749793,68698.16282088205,64602.36911749046,72643.10343040507,89895.30516461925,97609.03407179881,93475.03118739436,104781.0780813963,99354.85444642098
10671.662920991343,15347.063997524887,17885.078435971365,14647.005341243783,17733.077815787896,21351.449603523895,20130.48556021375,33059.73914713042,23533.240788588715,26102.738911548495,37293.2680777438,29469.037855956725,42087.74601834214,35052.495079356086,48209.95892422052,40634.22564001031,50183.30522205057,64417.98979383736,43624.61516826549,55888.28736606446,65642.89725315566,104308.63067679417,87550.31656321025,98169.84075613109,102631.9253488486,85530.97704461995,74760.45216001524,71481.16450167162,80487.30872450361,63665.91908784717,83031.71705372947,70838.86281905946,84880.0138662092,113926.60372669247,80086.5207089099
